"object_number","object_name","dimensions","reproduction.path"
"NK2942","schilderij","hoogte 75 cm; breedte 100 cm","NK_collectie/images_remove_frame/18397eda-6dc0-1b67-3ead-0d3af9471766_cropped.jpg"
"NK2942","schilderij","hoogte 75 cm; breedte 100 cm","NK_collectie/images_remove_frame/bca7f748-3b32-b95a-9d62-a10e41ff66d2_cropped.jpg"
"NK2942","schilderij","hoogte 75 cm; breedte 100 cm","NK_collectie/images_remove_frame/dcfc641b-804e-0afe-a80a-e9b4e2418cf2_cropped.jpg"
"NK2945","schilderij","hoogte 105.5 cm; breedte 145 cm; ""diepte / diameter"" 8 cm","NK_collectie/images_remove_frame/6ac2bb3f-9dcf-17e9-30d0-544035b0ba89_cropped.jpg"
"NK2945","schilderij","hoogte 105.5 cm; breedte 145 cm; ""diepte / diameter"" 8 cm","NK_collectie/images_remove_frame/f81e9c1d-95ad-c87b-d106-efe46ec650b7_cropped.jpg"
"NK299","tegeltableau","hoogte 60 cm; breedte 67 cm; diepte 2.5 cm","NK_collectie/images_remove_frame/03b4b103-edb9-5236-40cb-ca91fccb39e6_cropped.jpg"
"NK301-A-H","theeservies","  ","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-A1-2","theepot","  ","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-B1-2","suikerpot","  ","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-C","spoelkom","  ","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-D1-2","kop","  ","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-E1-2","kop en schotel","hoogte 7 cm; diepte 13.5 cm","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-F1-2","kop en schotel","hoogte 7 cm; diameter 13.5 cm","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-G1-2","kop en schotel","hoogte 7 cm; diameter 13.5 cm","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK301-H1-2","kop en schotel","hoogte 7 cm; diepte 13.5 cm","NK_collectie/images_remove_frame/768990f4-0468-ac62-9c71-5ba5f35c79d6_cropped.jpg"
"NK3049","pentekening","hoogte 25 cm; breedte 38.1 cm","NK_collectie/images_remove_frame/990353a8-ff3f-3f9a-1339-3184d245e62d_cropped.jpg"
"NK3049","pentekening","hoogte 25 cm; breedte 38.1 cm","NK_collectie/images_remove_frame/8bec0276-116c-bd99-303f-cf0c4b0e7ff6_cropped.jpg"
"NK3052","schilderij","hoogte 86 cm; breedte 123 cm; hoogte 107 cm; breedte 146 cm","NK_collectie/images_remove_frame/610b23c2-a258-1a48-eefc-3c8d5ad63034_cropped.jpg"
"NK3052","schilderij","hoogte 86 cm; breedte 123 cm; hoogte 107 cm; breedte 146 cm","NK_collectie/images_remove_frame/9776efbd-5336-e1a2-f012-ab3c9831de04_cropped.jpg"
"NK3073","schilderij","hoogte 32 cm; breedte 43.5 cm","NK_collectie/images_remove_frame/fe9b80d8-1e01-f276-4d1a-cc40dafd87b8_cropped.jpg"
"NK3073","schilderij","hoogte 32 cm; breedte 43.5 cm","NK_collectie/images_remove_frame/ad5b20a8-38bc-2ff3-be34-62c7b21058ec_cropped.jpg"
"NK3076","kopergravure","hoogte 20 cm; breedte 16 cm","NK_collectie/images_remove_frame/4bc96761-a9ea-755a-2c9a-6968c84be85c_cropped.jpg"
"NK3076","kopergravure","hoogte 20 cm; breedte 16 cm","NK_collectie/images_remove_frame/e7e54f3e-8b09-2b1b-293b-3d2f5a6abe1e_cropped.jpg"
"NK3079","Sparta-tapijt","hoogte 390 cm; breedte 320 cm","NK_collectie/images_remove_frame/910c4598-0704-ce34-6e5d-00a4eae73a06_cropped.jpg"
"NK3079","Sparta-tapijt","hoogte 390 cm; breedte 320 cm","NK_collectie/images_remove_frame/4af4c17b-b7cc-7226-ded8-606d8e29a965_cropped.jpg"
"NK3079","Sparta-tapijt","hoogte 390 cm; breedte 320 cm","NK_collectie/images_remove_frame/2150042c-7519-55de-e2fa-230990ac557b_cropped.jpg"
"NK3081-A","bord","hoogte 2 cm; ""diepte / diameter"" 21.3 cm","NK_collectie/images_remove_frame/f8b06ed9-f209-599e-8c45-8a35f51353fb_cropped.jpg"
"NK3081-A-B","bord","  ","NK_collectie/images_remove_frame/f8b06ed9-f209-599e-8c45-8a35f51353fb_cropped.jpg"
"NK3081-B","bord","hoogte 2 cm; ""diepte / diameter"" 21.3 cm","NK_collectie/images_remove_frame/f8b06ed9-f209-599e-8c45-8a35f51353fb_cropped.jpg"
"NK3095","schilderij","hoogte 54 cm; breedte 69 cm","NK_collectie/images_remove_frame/1b3c8740-e804-9afb-f79e-8ddff1e1d121_cropped.jpg"
"NK3095","schilderij","hoogte 54 cm; breedte 69 cm","NK_collectie/images_remove_frame/95afba72-4319-deea-3e71-e89510f5bf1a_cropped.jpg"
"NK3096","schilderij","hoogte 62 cm; breedte 80 cm","NK_collectie/images_remove_frame/c35402c0-37ff-53ee-84fd-6611440901cc_cropped.jpg"
"NK3096","schilderij","hoogte 62 cm; breedte 80 cm","NK_collectie/images_remove_frame/9fe942ac-8fbd-a866-d5ec-8acb3a90f650_cropped.jpg"
"NK3097","schilderij","hoogte 78.8 cm; breedte 137.5 cm; diepte 3.5 cm","NK_collectie/images_remove_frame/96404f0f-acad-89d4-7a9a-89445ff27b3f_cropped.jpg"
"NK3097","schilderij","hoogte 78.8 cm; breedte 137.5 cm; diepte 3.5 cm","NK_collectie/images_remove_frame/25cfc3ac-7cb4-38cf-fea0-43e3e592246a_cropped.jpg"
"NK3100","schilderij","hoogte 53.5 cm; breedte 44 cm; diepte 3 cm; hoogte 49 cm; breedte 40 cm","NK_collectie/images_remove_frame/a50e8274-6da4-0b57-80ec-c778c8e071f8_cropped.jpg"
"NK3100","schilderij","hoogte 53.5 cm; breedte 44 cm; diepte 3 cm; hoogte 49 cm; breedte 40 cm","NK_collectie/images_remove_frame/4e751177-b478-6e22-d41c-1d6e5543b361_cropped.jpg"
"NK3100","schilderij","hoogte 53.5 cm; breedte 44 cm; diepte 3 cm; hoogte 49 cm; breedte 40 cm","NK_collectie/images_remove_frame/6437e36d-c638-ef2f-49cc-97d43d97de2e_cropped.jpg"
"NK3104","schilderij","hoogte 70.5 cm; breedte 56.5 cm","NK_collectie/images_remove_frame/0be1658c-cade-0be6-4625-375369bc34ad_cropped.jpg"
"NK3104","schilderij","hoogte 70.5 cm; breedte 56.5 cm","NK_collectie/images_remove_frame/79d25365-22d5-5e22-2107-3ee350104ad8_cropped.jpg"
"NK3104","schilderij","hoogte 70.5 cm; breedte 56.5 cm","NK_collectie/images_remove_frame/806041e1-8c0a-5000-1e4b-027f7100188e_cropped.jpg"
"NK3106","schilderij","hoogte 75 cm; breedte 58 cm","NK_collectie/images_remove_frame/b0e8d46e-efcb-eee8-ef23-942280dae0d7_cropped.jpg"
"NK3106","schilderij","hoogte 75 cm; breedte 58 cm","NK_collectie/images_remove_frame/90ab1a09-14cb-75d2-dcdc-e7bd65cdd20e_cropped.jpg"
"NK3243","schilderij","hoogte 64 cm; breedte 55 cm; diepte 7 cm","NK_collectie/images_remove_frame/1909c8de-6fa1-8a89-4daa-df540ba0e417_cropped.jpg"
"NK3243","schilderij","hoogte 64 cm; breedte 55 cm; diepte 7 cm","NK_collectie/images_remove_frame/46338f6b-4388-c08f-85a6-00dd3a0bc17a_cropped.jpg"
"NK3243","schilderij","hoogte 64 cm; breedte 55 cm; diepte 7 cm","NK_collectie/images_remove_frame/1645c239-d187-fd8a-fe3f-c41b537b134c_cropped.jpg"
"NK3275","schilderij","hoogte 162 cm; breedte 127 cm; diepte 9 cm","NK_collectie/images_remove_frame/872ed6f4-e169-756f-3e84-c9fd59e9d1d9_cropped.jpg"
"NK3275","schilderij","hoogte 162 cm; breedte 127 cm; diepte 9 cm","NK_collectie/images_remove_frame/c0f7855d-049b-b846-bbb8-7b54fd4ed17a_cropped.jpg"
"NK3275","schilderij","hoogte 162 cm; breedte 127 cm; diepte 9 cm","NK_collectie/images_remove_frame/b2135baf-e99a-9fbb-6a6a-b768e2353d3c_cropped.jpg"
"NK3281","schilderij","hoogte 44.5 cm; breedte 41.5 cm","NK_collectie/images_remove_frame/bede567f-1d8a-1ffc-ae8c-067f7d3bc25c_cropped.jpg"
"NK3281","schilderij","hoogte 44.5 cm; breedte 41.5 cm","NK_collectie/images_remove_frame/164edd91-7b50-d6e7-addb-0b63e59012b7_cropped.jpg"
"NK3285","schilderij","hoogte 47 cm; breedte 56 cm","NK_collectie/images_remove_frame/d0f129f5-be37-49c6-1f8b-84e197df2882_cropped.jpg"
"NK3285","schilderij","hoogte 47 cm; breedte 56 cm","NK_collectie/images_remove_frame/f2cc8563-cd7f-5eed-7c9a-367e5d1d27aa_cropped.jpg"
"NK3286","schilderij","hoogte 25.5 cm; breedte 40 cm","NK_collectie/images_remove_frame/fd8cd0ae-9b2b-14e1-5a5f-bd0c1527de64_cropped.jpg"
"NK3286","schilderij","hoogte 25.5 cm; breedte 40 cm","NK_collectie/images_remove_frame/490b62bd-cd36-bd78-2333-8fa8d9c20305_cropped.jpg"
"NK3286","schilderij","hoogte 25.5 cm; breedte 40 cm","NK_collectie/images_remove_frame/64102e5d-7957-1ecc-eb00-ca0d378a10d8_cropped.jpg"
"NK3287","schilderij","hoogte 59 cm; breedte 74.5 cm","NK_collectie/images_remove_frame/706353a0-f146-54c3-447d-438616ef42da_cropped.jpg"
"NK3289","schilderij","hoogte 33.9 cm; breedte 29.7 cm; diepte 3.8 cm; hoogte 24.4 cm; breedte 19.9 cm","NK_collectie/images_remove_frame/6beed84e-96d7-e338-e61d-ef716ea6be0d_cropped.jpg"
"NK3289","schilderij","hoogte 33.9 cm; breedte 29.7 cm; diepte 3.8 cm; hoogte 24.4 cm; breedte 19.9 cm","NK_collectie/images_remove_frame/913173cb-80c6-e7f2-377b-240927e7f362_cropped.jpg"
"NK3290","schilderij","hoogte 88.5 cm; breedte 114 cm; diepte 6 cm; hoogte 74.5 cm; breedte 100 cm","NK_collectie/images_remove_frame/a900c0cf-8813-e7ce-92b3-33e4475347d0_cropped.jpg"
"NK3290","schilderij","hoogte 88.5 cm; breedte 114 cm; diepte 6 cm; hoogte 74.5 cm; breedte 100 cm","NK_collectie/images_remove_frame/faa9fec8-fd20-79eb-c1be-4492c47fc028_cropped.jpg"
"NK3290","schilderij","hoogte 88.5 cm; breedte 114 cm; diepte 6 cm; hoogte 74.5 cm; breedte 100 cm","NK_collectie/images_remove_frame/292ea607-241f-c7b1-c735-0ba6812441e1_cropped.jpg"
"NK3292","schilderij","hoogte 84.5 cm; breedte 91.5 cm; diepte 8 cm","NK_collectie/images_remove_frame/6061d2b7-96be-54e1-fc65-cba3f1969632_cropped.jpg"
"NK3292","schilderij","hoogte 84.5 cm; breedte 91.5 cm; diepte 8 cm","NK_collectie/images_remove_frame/3191c3f5-f00c-84e9-e448-0e89099c6086_cropped.jpg"
"NK3292","schilderij","hoogte 84.5 cm; breedte 91.5 cm; diepte 8 cm","NK_collectie/images_remove_frame/9f698e49-c513-e3e4-6527-4db3c8cf7ae3_cropped.jpg"
"NK3293","schilderij","hoogte 52 cm; breedte 72 cm","NK_collectie/images_remove_frame/a0eeef40-1d94-4c7c-18ac-e1435765e97c_cropped.jpg"
"NK3293","schilderij","hoogte 52 cm; breedte 72 cm","NK_collectie/images_remove_frame/912c0e8e-e389-e307-cbeb-935d060b5ae5_cropped.jpg"
"NK3293","schilderij","hoogte 52 cm; breedte 72 cm","NK_collectie/images_remove_frame/3f6abfae-8aa1-1a32-6013-98546b0629d8_cropped.jpg"
"NK3295","schilderij","hoogte 97 cm; breedte 117.4 cm; diepte 5.1 cm","NK_collectie/images_remove_frame/b0b22aa1-48f5-0c61-e3c4-e3551bbbde00_cropped.jpg"
"NK3296","schilderij","hoogte 91 cm; breedte 106.4 cm; diepte 10.8 cm","NK_collectie/images_remove_frame/c3a7adef-9f08-0896-76a8-18359fb8930b_cropped.jpg"
"NK3296","schilderij","hoogte 91 cm; breedte 106.4 cm; diepte 10.8 cm","NK_collectie/images_remove_frame/c216c8ba-ad7d-b988-3cbc-8a67e53d6e32_cropped.jpg"
"NK3296","schilderij","hoogte 91 cm; breedte 106.4 cm; diepte 10.8 cm","NK_collectie/images_remove_frame/f9e2ebfe-0d78-d044-280c-c8b4d67d09c3_cropped.jpg"
"NK3299","schilderij","hoogte 103 cm; breedte 137.5 cm; ""diepte / diameter"" 10.5 cm","NK_collectie/images_remove_frame/3fc9d13b-9599-a5f4-5624-8dd53c06852a_cropped.jpg"
"NK3299","schilderij","hoogte 103 cm; breedte 137.5 cm; ""diepte / diameter"" 10.5 cm","NK_collectie/images_remove_frame/5e89092b-1d8d-8237-aac4-caae813df703_cropped.jpg"
"NK3300","schilderij","hoogte 44.5 cm; breedte 61.5 cm","NK_collectie/images_remove_frame/6baf91c7-4bae-d5b4-2e42-7c69fac22c31_cropped.jpg"
"NK3301","schilderij","hoogte 87.1 cm; breedte 106.8 cm; diepte 12 cm; hoogte 59 cm; breedte 78 cm; hoogte 56.5 cm; breedte 76.5 cm","NK_collectie/images_remove_frame/b316504d-ecf9-66c5-1d38-7a116c36ed1c_cropped.jpg"
"NK3301","schilderij","hoogte 87.1 cm; breedte 106.8 cm; diepte 12 cm; hoogte 59 cm; breedte 78 cm; hoogte 56.5 cm; breedte 76.5 cm","NK_collectie/images_remove_frame/3e77c9f3-59ec-5d37-27de-b8e2bd8304e8_cropped.jpg"
"NK3301","schilderij","hoogte 87.1 cm; breedte 106.8 cm; diepte 12 cm; hoogte 59 cm; breedte 78 cm; hoogte 56.5 cm; breedte 76.5 cm","NK_collectie/images_remove_frame/40cd8dc5-2b0a-3a2a-f521-4e6b3b75f899_cropped.jpg"
"NK3302","schilderij","hoogte 19 cm; breedte 26.5 cm","NK_collectie/images_remove_frame/1f6c9782-06b8-6956-692d-9c6ddcadce55_cropped.jpg"
"NK3306-A-C","kamerscherm","hoogte 273 cm; breedte 265 cm","NK_collectie/images_remove_frame/0f8da144-fac9-7888-bac8-8c35dbfb3117_cropped.jpg"
"NK3306-A-C","kamerscherm","hoogte 273 cm; breedte 265 cm","NK_collectie/images_remove_frame/5cc9f71b-6420-2949-dbb7-4356649b29ea_cropped.jpg"
"NK3306-A-C","kamerscherm","hoogte 273 cm; breedte 265 cm","NK_collectie/images_remove_frame/3e262899-ebb1-9339-2c9e-89d6c51a4884_cropped.jpg"
"NK3307-A-C","schilderij","hoogte 274 cm; breedte 262 cm","NK_collectie/images_remove_frame/83d412c4-9dca-6604-84f4-610800711c22_cropped.jpg"
"NK3307-A-C","schilderij","hoogte 274 cm; breedte 262 cm","NK_collectie/images_remove_frame/dac2d1e1-89fa-367f-f886-11c80ec66863_cropped.jpg"
"NK3308-A-D","kamerscherm","hoogte 272 cm; breedte 357 cm","NK_collectie/images_remove_frame/35364573-511d-ed84-e9fe-af3f7ca0338c_cropped.jpg"
"NK3309","schilderij","hoogte 269 cm; breedte 123 cm","NK_collectie/images_remove_frame/bcfb8a37-30d1-ee4a-5e96-77661308dcf2_cropped.jpg"
"NK3362","ets","hoogte 36.5 cm; breedte 47.7 cm","NK_collectie/images_remove_frame/03bd3992-1df6-70ee-8932-fbe43ebc8fbd_cropped.jpg"
"NK3362","ets","hoogte 36.5 cm; breedte 47.7 cm","NK_collectie/images_remove_frame/58e27c06-7133-2502-2bf4-0f346357a8ed_cropped.jpg"
"NK3363","ets","hoogte 35.9 cm; breedte 50.6 cm","NK_collectie/images_remove_frame/bf3267de-9602-062a-b75a-421327202df2_cropped.jpg"
"NK3376","tegelveld","hoogte 25.5 cm; breedte 37.5 cm","NK_collectie/images_remove_frame/dfaab466-177d-5542-4896-719fe90d8163_cropped.jpg"
"NK3381","schilderij","hoogte 37 cm; breedte 83 cm","NK_collectie/images_remove_frame/4d6f26f4-251b-c690-1f4b-bf79327a705a_cropped.jpg"
"NK3390","schilderij","hoogte 47 cm; breedte 60.5 cm","NK_collectie/images_remove_frame/05d754da-8b38-41cd-47a4-0db9af9b164e_cropped.jpg"
"NK3390","schilderij","hoogte 47 cm; breedte 60.5 cm","NK_collectie/images_remove_frame/a2eef531-9635-5a3a-21a6-8720f4e20b63_cropped.jpg"
"NK3390","schilderij","hoogte 47 cm; breedte 60.5 cm","NK_collectie/images_remove_frame/9121158c-d068-0c84-7519-fbf88ba66000_cropped.jpg"
"NK3390","schilderij","hoogte 47 cm; breedte 60.5 cm","NK_collectie/images_remove_frame/2d9f4944-3bc1-3c9f-f38a-2e5c362873a0_cropped.jpg"
"NK3393","schilderij","hoogte 123 cm; breedte 144.5 cm; hoogte 150 cm; breedte 170 cm; diepte 8 cm","NK_collectie/images_remove_frame/7098f8ee-0628-3fd6-1a2b-b390866b2c50_cropped.jpg"
"NK3393","schilderij","hoogte 123 cm; breedte 144.5 cm; hoogte 150 cm; breedte 170 cm; diepte 8 cm","NK_collectie/images_remove_frame/ae1ae839-cbb6-47c8-8563-628011a60608_cropped.jpg"
"NK3400","schilderij","hoogte 75 cm; breedte 100 cm","NK_collectie/images_remove_frame/6ed94644-f4f0-3b51-6141-ae3c0744b73b_cropped.jpg"
"NK3402","schilderij","hoogte 98 cm; breedte 75 cm","NK_collectie/images_remove_frame/1799cf68-0a6b-d7ce-07c4-dd11095d4a67_cropped.jpg"
"NK3402","schilderij","hoogte 98 cm; breedte 75 cm","NK_collectie/images_remove_frame/1586864b-b299-6b09-8114-b8742adb6f5d_cropped.jpg"
"NK3407","schilderij","hoogte 135.5 cm; breedte 103.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/21350b2f-3e79-5854-f7ce-9201896ce111_cropped.jpg"
"NK3407","schilderij","hoogte 135.5 cm; breedte 103.5 cm; ""diepte / diameter"" 6.5 cm","NK_collectie/images_remove_frame/6f8918c3-5bbd-0f86-f13b-a6af73a822af_cropped.jpg"
"NK3408","schilderij","hoogte 134 cm; breedte 103 cm; ""diepte / diameter"" 6 cm","NK_collectie/images_remove_frame/a71dade4-6bdd-a899-8cb1-001ffe866681_cropped.jpg"
"NK3411","schilderij","hoogte 183 cm; breedte 146.5 cm; diepte 10 cm","NK_collectie/images_remove_frame/7a453b3c-d4ed-b24d-65c6-a370bd9525c3_cropped.jpg"
"NK3411","schilderij","hoogte 183 cm; breedte 146.5 cm; diepte 10 cm","NK_collectie/images_remove_frame/c2fa122e-be95-f3f2-4e8f-94173c11308a_cropped.jpg"
"NK3411","schilderij","hoogte 183 cm; breedte 146.5 cm; diepte 10 cm","NK_collectie/images_remove_frame/4b133bd0-6935-4ec3-3686-3ac1e05bc8ec_cropped.jpg"
"NK3412","schilderij","hoogte 140 cm; breedte 200 cm","NK_collectie/images_remove_frame/a8cf9f81-bb78-2990-3b02-1acf50474a22_cropped.jpg"
"NK3413-A-B","portretbuste","hoogte 76 cm; gewicht 85000 g; hoogte 132.5 cm; breedte 50 cm; ""diepte / diameter"" 50 cm","NK_collectie/images_remove_frame/511803b4-1af8-2752-54e9-5ff6fe1cc9cf_cropped.jpg"
"NK3415","schilderij","hoogte 190.5 cm; breedte 195 cm; diepte 14 cm","NK_collectie/images_remove_frame/f5dfc5ef-ce35-be72-6d89-3ca3e166ab21_cropped.jpg"
"NK3415","schilderij","hoogte 190.5 cm; breedte 195 cm; diepte 14 cm","NK_collectie/images_remove_frame/523744ec-1e75-d9d5-3ee6-8b03efda252d_cropped.jpg"
"NK3417","Oosters tapijt","hoogte 400 cm; breedte 304 cm","NK_collectie/images_remove_frame/6d5a0406-2b03-4de0-d5b5-fef4c578019b_cropped.jpg"
"NK3417","Oosters tapijt","hoogte 400 cm; breedte 304 cm","NK_collectie/images_remove_frame/2faf18c0-1b73-eebf-1b9a-4b4444851732_cropped.jpg"
"NK3418","schilderij","hoogte 60 cm; breedte 80 cm","NK_collectie/images_remove_frame/833edfe7-475f-8f0a-f810-0cff7344fc1a_cropped.jpg"
"NK3418","schilderij","hoogte 60 cm; breedte 80 cm","NK_collectie/images_remove_frame/3d47a411-420a-202b-d21a-dfb25bb64445_cropped.jpg"
"NK3418","schilderij","hoogte 60 cm; breedte 80 cm","NK_collectie/images_remove_frame/1d542110-ea08-b487-9fca-d404a1b825ad_cropped.jpg"
